Country Region,ISO3,Last Update,People Hospitalized,People Tested,Active,Confirmed,Deaths,Incident Rate,Lat,Long,Mortality Rate,Recovered,UID
US,,2021-03-13 05:25:15,,,,146,5,11661.341853035145,45.5197966,-104.5395536,3.4246575342465757,,
US,,2021-03-13 05:25:15,,,,7792,150,9576.481577071503,47.30797024,-111.3467922,1.9250513347022584,,
US,,2021-03-13 05:25:15,,,,491,5,8713.398402839397,47.88084126,-110.4353362,1.0183299389002036,,
US,,2021-03-13 05:25:15,,,,1145,15,10042.09787756534,46.25319932,-105.57375259999998,1.310043668122271,,
US,,2021-03-13 05:25:15,,,,197,7,11656.804733727811,48.78420029,-105.54763429999998,3.553299492385787,,
US,,2021-03-13 05:25:15,,,,1081,29,12550.795309415998,47.26584855,-104.89444170000002,2.682701202590194,,
US,,2021-03-13 05:25:15,,,,1056,13,11553.610503282276,46.05953325,-113.073353,1.231060606060606,,
US,,2021-03-13 05:25:15,,,,278,2,9768.09557273366,46.33478338,-104.4183565,0.7194244604316546,,
US,,2021-03-13 05:25:15,,,,1070,27,9683.257918552035,47.26331584,-109.2245206,2.5233644859813085,,
US,,2021-03-13 05:25:15,,,,11237,82,10825.000481667726,48.29575866,-114.0520569,0.7297321349114533,,
US,,2021-03-13 05:25:15,,,,12565,54,10980.12828355209,45.54486106,-111.1692571,0.4297652208515718,,
US,,2021-03-13 05:25:15,,,,78,2,6200.317965023847,47.27545948,-107.0002351,2.5641025641025643,,
US,,2021-03-13 05:25:15,,,,1522,30,11066.676361521122,48.70513576,-112.9934235,1.971090670170828,,
US,,2021-03-13 05:25:15,,,,53,2,6455.5420219244825,46.3816474,-109.1768522,3.7735849056603774,,
US,,2021-03-13 05:25:15,,,,190,2,5622.965374371116,46.40605220000001,-113.4414186,1.0526315789473684,,
US,,2021-03-13 05:25:15,,,,1933,41,11726.5226886678,48.62879827,-110.1129252,2.1210553543714434,,
US,,2021-03-13 05:25:15,,,,1032,8,8444.480811717536,46.14907081,-112.094396,0.7751937984496124,,
US,,2021-03-13 05:25:15,,,,88,1,4384.653712007972,47.04581276,-110.2660688,1.1363636363636365,,
US,,2021-03-13 05:25:15,,,,1953,26,6412.108477247357,47.64514965,-114.0898013,1.3312852022529442,,
US,,2021-03-13 05:25:15,,,,6449,68,9288.224449821408,47.12610041,-112.394698,1.0544270429523956,,
US,,2021-03-13 05:25:15,,,,117,1,5006.418485237484,48.56084317,-111.024307,0.8547008547008547,,
US,,2021-03-13 05:25:15,,,,1504,13,7527.527527527527,48.54265777,-115.4046155,0.8643617021276596,,
US,,2021-03-13 05:25:15,,,,712,7,8279.06976744186,45.30080065,-111.9173017,0.9831460674157304,,
US,,2021-03-13 05:25:15,,,,180,1,10817.307692307691,47.64469406,-105.7944994,0.5555555555555556,,
US,,2021-03-13 05:25:15,,,,125,7,6713.211600429646,46.59907074,-110.8898557,5.6,,
US,,2021-03-13 05:25:15,,,,239,0,5435.5242210598135,47.15283992,-115.0015239,0.0,,
US,,2021-03-13 05:25:15,,,,8350,84,6981.605351170569,47.03728583,-113.92135079999998,1.0059880239520955,,
US,,2021-03-13 05:25:15,,,,310,8,6691.128858191237,46.49684637,-108.39498,2.5806451612903225,,
US,,2021-03-13 05:25:15,,,,1151,12,6931.229676020716,45.48965095,-110.52643940000002,1.0425716768027802,,
US,,2021-03-13 05:25:15,,,,12,1,2464.065708418891,47.1182463,-108.2508876,8.333333333333334,,
US,,2021-03-13 05:25:15,,,,512,14,12948.91249367729,48.25936577,-107.9128511,2.734375,,
US,,2021-03-13 05:25:15,,,,457,3,7731.348333615293,48.22773388,-112.2252703,0.6564551422319475,,
US,,2021-03-13 05:25:15,,,,114,6,6777.645659928657,45.39617714,-105.636738,5.2631578947368425,,
US,,2021-03-13 05:25:15,,,,892,7,12946.298984034833,46.85538891,-112.9359164,0.7847533632286996,,
US,,2021-03-13 05:25:15,,,,130,2,12070.566388115134,46.86048047,-105.379384,1.5384615384615383,,
US,,2021-03-13 05:25:15,,,,2740,29,6254.850933662056,46.08520862,-114.11891640000002,1.0583941605839415,,
US,,2021-03-13 05:25:15,,,,1084,15,10034.24974544108,47.78668011,-104.5610786,1.3837638376383763,,
US,,2021-03-13 05:25:15,,,,1577,52,14331.152308251543,48.29607488,-105.0079268,3.297400126823082,,
US,,2021-03-13 05:25:15,,,,1183,44,13237.104173660064,46.23397237,-106.72928799999998,3.719357565511412,,
US,,2021-03-13 05:25:15,,,,595,10,4912.077932799472,47.67657534,-115.1329916,1.680672268907563,,
US,,2021-03-13 05:25:15,,,,396,5,11967.361740707162,48.72085833,-104.503829,1.2626262626262623,,
US,,2021-03-13 05:25:15,,,,3832,81,10975.225547758842,45.90018933,-112.6620092,2.113778705636743,,
US,,2021-03-13 05:25:15,,,,698,13,7239.161999585148,45.67071407,-109.3950061,1.8624641833810889,,
US,,2021-03-13 05:25:15,,,,372,7,9954.508964409955,45.81367654,-109.9425686,1.881720430107527,,
US,,2021-03-13 05:25:15,,,,431,5,7011.550349764113,47.83741052,-112.2410688,1.160092807424594,,
US,,2021-03-13 05:25:15,,,,706,10,14907.094594594597,48.65577551,-111.6942414,1.4164305949008498,,
US,,2021-03-13 05:25:15,,,,55,1,7902.298850574713,46.20973220000001,-107.2666516,1.818181818181818,,
US,,2021-03-13 05:25:15,,,,845,11,11425.09464575446,48.36435097,-106.6669635,1.301775147928994,,
US,,2021-03-13 05:25:15,,,,175,7,8231.420507996238,46.46652491,-109.8464636,4.0,,
US,,2021-03-13 05:25:15,,,,118,6,12177.50257997936,46.95925154,-104.2510927,5.084745762711864,,
US,,2021-03-13 05:25:15,,,,16400,240,10167.389956602605,45.93955949,-108.2691486,1.4634146341463414,,
US,,2021-03-13 05:25:15,,,,2758,38,8793.801613366068,40.52449420000001,-98.50117804,1.3778100072516315,,
US,,2021-03-13 05:25:15,,,,482,6,7653.223245474754,42.17695516,-98.0666283,1.2448132780082988,,
US,,2021-03-13 05:25:15,,,,22,1,4751.619870410367,41.56896142,-101.6959559,4.545454545454546,,
US,,2021-03-13 05:25:15,,,,35,0,4697.986577181208,41.54634427,-103.7114332,0.0,,
US,,2021-03-13 05:25:15,,,,20,0,4301.075268817204,41.91311716,-99.97677845,0.0,,
US,,2021-03-13 05:25:15,,,,519,5,9996.147919876734,41.70759415,-98.06737183,0.9633911368015414,,
US,,2021-03-13 05:25:15,,,,919,8,8522.67458035797,42.22079243,-103.0878834,0.8705114254624592,,
US,,2021-03-13 05:25:15,,,,173,3,9015.11203751954,42.8997274,-98.76486568,1.7341040462427746,,
US,,2021-03-13 05:25:15,,,,214,2,7241.962774957698,42.43018907,-99.92904055,0.9345794392523364,,
US,,2021-03-13 05:25:15,,,,5184,55,10439.19531202803,40.85486962,-99.07500296,1.060956790123457,,
US,,2021-03-13 05:25:15,,,,639,11,9893.17231769624,41.85056773,-96.32605633,1.7214397496087637,,
US,,2021-03-13 05:25:15,,,,813,12,10142.215568862275,41.22703692,-97.13106306,1.4760147601476017,,
US,,2021-03-13 05:25:15,,,,2357,15,8979.731789088692,40.90899107,-96.13971217,0.6364022061943148,,
US,,2021-03-13 05:25:15,,,,737,12,8771.721018805047,42.5988851,-97.25311951,1.6282225237449115,,
US,,2021-03-13 05:25:15,,,,450,3,11467.88990825688,40.5237198,-101.6978026,0.6666666666666666,,
US,,2021-03-13 05:25:15,,,,266,6,4675.689927931095,42.54502621,-101.1244332,2.255639097744361,,
US,,2021-03-13 05:25:15,,,,910,18,10213.24354657688,41.21999357,-102.9941693,1.978021978021978,,
US,,2021-03-13 05:25:15,,,,665,11,10720.619055295823,40.52439441,-98.05126296,1.6541353383458646,,
US,,2021-03-13 05:25:15,,,,1556,20,14529.834718461108,41.57486951,-97.0868542,1.2853470437017995,,
US,,2021-03-13 05:25:15,,,,987,11,11157.585349310422,41.91637624,-96.78730772,1.1144883485309016,,
US,,2021-03-13 05:25:15,,,,837,18,7766.539853391482,41.39374521,-99.72805369,2.150537634408602,,
US,,2021-03-13 05:25:15,,,,3761,58,18780.58523918905,42.39040144,-96.56656425,1.5421430470619517,,
US,,2021-03-13 05:25:15,,,,714,18,8312.958435207824,42.71985036,-103.1313774,2.5210084033613445,,
US,,2021-03-13 05:25:15,,,,2805,31,11888.111888111887,40.87028216,-99.8201461,1.1051693404634582,,
US,,2021-03-13 05:25:15,,,,98,2,5462.653288740245,41.11168186,-102.3333331,2.0408163265306123,,
US,,2021-03-13 05:25:15,,,,570,8,10113.555713271824,42.49188363,-96.86782408,1.4035087719298245,,
US,,2021-03-13 05:25:15,,,,4702,56,12859.291672364285,41.58071748,-96.65598179,1.1909825606125053,,
US,,2021-03-13 05:25:15,,,,64744,638,11332.21430109202,41.29518299,-96.15085305,0.9854194983318918,,
US,,2021-03-13 05:25:15,,,,177,4,10454.81393975192,40.17638677,-101.6876522,2.2598870056497176,,
US,,2021-03-13 05:25:15,,,,475,10,8696.448187477115,40.52458567,-97.59646937,2.1052631578947367,,
US,,2021-03-13 05:25:15,,,,236,3,7922.12151728768,40.17636348,-98.95299073,1.271186440677966,,
US,,2021-03-13 05:25:15,,,,187,1,7118.385991625429,40.52993007,-100.3924658,0.5347593582887701,,
US,,2021-03-13 05:25:15,,,,497,4,10628.74251497006,40.17642064,-99.91247454,0.8048289738430584,,
US,,2021-03-13 05:25:15,,,,2111,19,9812.671407985868,40.26186809,-96.68946704,0.9000473709142587,,
US,,2021-03-13 05:25:15,,,,112,1,6096.897114861186,41.61703149,-102.3313973,0.8928571428571429,,
US,,2021-03-13 05:25:15,,,,144,3,7313.3570340274255,41.91428955,-98.99111827,2.083333333333333,,
US,,2021-03-13 05:25:15,,,,181,4,9095.477386934674,40.51481965,-99.83020279,2.209944751381216,,
US,,2021-03-13 05:25:15,,,,37,4,5939.00481540931,41.91528587,-101.740701,10.81081081081081,,
US,,2021-03-13 05:25:15,,,,208,2,8828.522920203735,41.56742671,-98.52150266,0.9615384615384616,,
US,,2021-03-13 05:25:15,,,,7335,112,11955.405603637964,40.87257079,-98.50218293,1.52692569870484,,
US,,2021-03-13 05:25:15,,,,896,16,9609.60960960961,40.87349452,-98.02099117,1.7857142857142858,,
US,,2021-03-13 05:25:15,,,,210,0,6213.01775147929,40.17658508,-99.40438879,0.0,,
US,,2021-03-13 05:25:15,,,,58,0,6290.672451193059,40.52451972,-101.0603568,0.0,,
US,,2021-03-13 05:25:15,,,,249,4,9015.206372194065,40.17609175,-101.0416477,1.606425702811245,,
US,,2021-03-13 05:25:15,,,,796,16,7907.022946260057,42.45522056,-98.78402558,2.010050251256281,,
US,,2021-03-13 05:25:15,,,,51,2,7478.005865102639,41.91586243,-101.1354293,3.92156862745098,,
US,,2021-03-13 05:25:15,,,,529,17,8207.913110938713,41.2200529,-98.5166499,3.213610586011342,,
US,,2021-03-13 05:25:15,,,,627,1,8898.66590973602,40.17584531,-97.142601,0.1594896331738437,,
US,,2021-03-13 05:25:15,,,,629,8,12403.86511536186,40.39257596,-96.26522753,1.2718600953895072,,
US,,2021-03-13 05:25:15,,,,670,5,10315.62740569669,40.50663314,-98.94877182,0.746268656716418,,
US,,2021-03-13 05:25:15,,,,684,6,8513.816280806572,41.19930341,-101.6620164,0.8771929824561403,,
US,,2021-03-13 05:25:15,,,,49,0,6079.404466501241,42.87990694,-99.71343729,0.0,,
US,,2021-03-13 05:25:15,,,,410,7,11288.546255506608,41.19774275,-103.7148131,1.7073170731707317,,
US,,2021-03-13 05:25:15,,,,845,12,10141.62265962554,42.63758421,-97.89178836,1.4201183431952662,,
US,,2021-03-13 05:25:15,,,,28688,165,8990.566924692093,40.78416049,-96.68777155,0.5751533742331288,,
US,,2021-03-13 05:25:15,,,,3601,52,10313.914189150484,41.04658298,-100.7475374,1.444043321299639,,
US,,2021-03-13 05:25:15,,,,78,0,10427.807486631016,41.56650314,-100.4817851,0.0,,
US,,2021-03-13 05:25:15,,,,40,0,6024.096385542169,41.91371961,-99.45440415,0.0,,
US,,2021-03-13 05:25:15,,,,4110,42,11709.735320094587,41.91676024,-97.6005481,1.0218978102189782,,
US,,2021-03-13 05:25:15,,,,29,1,5870.4453441295545,41.56797682,-101.0599362,3.4482758620689653,,
US,,2021-03-13 05:25:15,,,,742,14,9568.02063185042,41.16624273,-98.0374887,1.8867924528301887,,
US,,2021-03-13 05:25:15,,,,489,15,10534.25247738044,41.71711774,-103.0061405,3.067484662576687,,
US,,2021-03-13 05:25:15,,,,381,10,10826.93947144075,41.39750195,-97.99327291,2.6246719160104988,,
US,,2021-03-13 05:25:15,,,,609,14,8734.939759036144,40.38514847,-95.85433992,2.2988505747126435,,
US,,2021-03-13 05:25:15,,,,406,1,9787.849566055933,40.17637905,-98.04743961,0.2463054187192118,,
US,,2021-03-13 05:25:15,,,,1340,9,8368.723457406944,40.64843556,-96.13374142,0.6716417910447762,,
US,,2021-03-13 05:25:15,,,,222,1,8495.981630309989,40.13141096,-96.23705437,0.4504504504504504,,
US,,2021-03-13 05:25:15,,,,270,11,9339.328951919751,40.85082525,-101.6502942,4.074074074074074,,
US,,2021-03-13 05:25:15,,,,942,9,10427.274739871596,40.51156033,-99.41461667,0.9554140127388536,,
US,,2021-03-13 05:25:15,,,,604,20,8449.916060436486,42.26434853,-97.60122773,3.3112582781456954,,
US,,2021-03-13 05:25:15,,,,3888,47,11616.372871227966,41.57246836,-97.52144359,1.2088477366255144,,
US,,2021-03-13 05:25:15,,,,517,9,9917.513907538843,41.18813488,-97.56630712,1.7408123791102514,,
US,,2021-03-13 05:25:15,,,,1181,12,11012.681835136143,40.17556879999999,-100.476998,1.0160880609652836,,
US,,2021-03-13 05:25:15,,,,673,18,8556.897647806738,40.1247415,-95.71755036,2.674591381872214,,
US,,2021-03-13 05:25:15,,,,102,2,7516.580692704495,42.42252217,-99.44832069,1.96078431372549,,
US,,2021-03-13 05:25:15,,,,1941,3,13645.950506186726,40.52418865,-97.14085859,0.1545595054095827,,
US,,2021-03-13 05:25:15,,,,20336,108,10863.479988888652,41.11314181,-96.11156432,0.5310778914240756,,
US,,2021-03-13 05:25:15,,,,2353,14,10904.62508110112,41.2278103,-96.63773905,0.5949851253718657,,
US,,2021-03-13 05:25:15,,,,3325,93,9335.167611881632,41.85070896,-103.7080986,2.796992481203008,,
US,,2021-03-13 05:25:15,,,,1470,28,8504.975700069428,40.87241834,-97.139673,1.9047619047619049,,
US,,2021-03-13 05:25:15,,,,489,19,9321.387723980177,42.50284406,-102.4126613,3.885480572597137,,
US,,2021-03-13 05:25:15,,,,184,4,6131.289570143285,41.22045983,-98.97588642,2.1739130434782608,,
US,,2021-03-13 05:25:15,,,,36,0,3087.478559176672,42.48932059,-103.7576544,0.0,,
US,,2021-03-13 05:25:15,,,,354,9,5979.72972972973,41.9169835,-97.19394708,2.542372881355932,,
US,,2021-03-13 05:25:15,,,,479,4,9574.25544673196,40.17626377,-97.59504381,0.8350730688935282,,
US,,2021-03-13 05:25:15,,,,52,1,7202.216066481995,41.91358968,-100.5556632,1.9230769230769231,,
US,,2021-03-13 05:25:15,,,,813,11,11254.152823920263,42.15725356,-96.54157099,1.3530135301353017,,
US,,2021-03-13 05:25:15,,,,1769,7,,,,0.395703787450537,,
US,,2021-03-13 05:25:15,,,,313,3,7527.657527657528,41.56730777,-98.98197724,0.9584664536741214,,
US,,2021-03-13 05:25:15,,,,2035,21,9817.164359110426,41.52815707,-96.22019892,1.031941031941032,,
US,,2021-03-13 05:25:15,,,,1001,7,10665.95631326585,42.20934475,-97.11926964,0.6993006993006993,,
US,,2021-03-13 05:25:15,,,,315,4,9033.553197591053,40.17642643,-98.50019851,1.2698412698412698,,
US,,2021-03-13 05:25:15,,,,36,0,4597.701149425287,41.91482725,-98.52798941,0.0,,
US,,2021-03-13 05:25:15,,,,1609,9,11762.555742378829,40.87272618,-97.59710186,0.5593536357986327,,
US,,2021-03-13 05:25:15,,,,5972,116,10680.306173546034,39.15509045,-119.7480219,1.942397856664434,,
US,,2021-03-13 05:25:15,,,,1933,49,7760.247300172628,39.58105744,-118.3394607,2.534919813760993,,
US,,2021-03-13 05:25:15,,,,230758,3988,10180.282920437729,36.21458855,-115.0130241,1.728217439915409,,
US,,2021-03-13 05:25:15,,,,2577,33,5269.399856865352,38.912862,-119.6171333,1.280558789289872,,
US,,2021-03-13 05:25:15,,,,4590,51,8696.80548713479,41.14531606,-115.3577619,1.1111111111111112,,
US,,2021-03-13 05:25:15,,,,37,0,4238.258877434135,37.78436681,-117.6319999,0.0,,
US,,2021-03-13 05:25:15,,,,50,0,2464.268112370626,39.98100864,-116.2683204,0.0,,
US,,2021-03-13 05:25:15,,,,1071,13,6363.258273424039,41.40692186,-118.1109427,1.2138188608776843,,
US,,2021-03-13 05:25:15,,,,443,9,8007.953723788864,39.9332233,-117.0397075,2.031602708803612,,
US,,2021-03-13 05:25:15,,,,348,1,6714.258151649624,37.64268459,-114.8790388,0.2873563218390804,,
US,,2021-03-13 05:25:15,,,,2807,57,4880.890279951313,39.01777974,-119.1870479,2.030637691485572,,
US,,2021-03-13 05:25:15,,,,303,6,6725.860155382908,38.53841696,-118.4344506,1.98019801980198,,
US,,2021-03-13 05:25:15,,,,2824,95,6070.115856673044,38.04264256,-116.4722702,3.3640226628895182,,
US,,2021-03-13 05:25:15,,,,943,20,14022.304832713757,40.44003782,-118.40056409999998,2.1208907741251326,,
US,,2021-03-13 05:25:15,,,,83,3,2013.0972592772248,39.44875482,-119.5250207,3.614457831325301,,
US,,2021-01-24 23:22:19,,,,0,0,,,,,,
US,,2021-03-13 05:25:15,,,,43335,651,9190.509820388996,40.66562265,-119.6631594,1.5022499134648668,,
US,,2021-03-13 05:25:15,,,,549,5,5730.688935281837,39.44157041,-114.899966,0.9107468123861566,,
US,,2021-03-13 05:25:15,,,,3208,93,5233.022853693947,43.51637314,-71.41684235,2.899002493765586,,
US,,2021-03-13 05:25:15,,,,1800,6,3680.2289920261705,43.87498583,-71.20430216,0.3333333333333333,,
US,,2021-03-13 05:25:15,,,,2867,27,3768.154038246698,42.92015988,-72.25311043,0.9417509591907918,,
US,,2021-03-13 05:25:15,,,,1396,36,4422.900231283465,44.69063265,-71.30633239,2.5787965616045847,,
US,,2021-03-13 05:25:15,,,,2833,19,3151.770019802861,43.93779815,-71.82057197,0.6706671373102718,,
US,,2021-03-13 05:25:15,,,,29364,590,7041.304478148792,42.91537785,-71.7200253,2.009263043182128,,
US,,2021-03-13 05:25:15,,,,7712,107,5094.094100706118,43.29662971,-71.6811573,1.387448132780083,,
US,,2021-03-13 05:25:15,,,,19164,214,6186.54545806714,42.98499744,-71.12883377,1.1166771029012732,,
US,,2021-03-13 05:25:15,,,,7328,76,5609.608598133703,43.291833,-71.02336013,1.037117903930131,,
US,,2021-03-13 05:25:15,,,,1367,22,3168.312242154545,43.36094111,-72.22203125,1.6093635698610096,,
US,,2021-03-13 05:25:15,,,,1035,5,,,,0.4830917874396135,,
US,,2021-03-13 05:25:15,,,,25904,593,9824.401714264042,39.47538693,-74.65848483,2.289221741815936,,
US,,2021-03-13 05:25:15,,,,82488,2664,8848.725919918645,40.96010917,-74.07164325,3.229560663369217,,
US,,2021-03-13 05:25:15,,,,36879,766,8280.92125501573,39.87681124,-74.66927768,2.077062827083164,,
US,,2021-03-13 05:25:15,,,,45613,1202,9006.043781381362,39.80343818,-74.96388753,2.6352136452327186,,
US,,2021-03-13 05:25:15,,,,7577,189,8232.379752061626,39.15008829,-74.80170244,2.4943909198891383,,
US,,2021-03-13 05:25:15,,,,14696,388,9828.325319173126,39.37199394,-75.10712559,2.6401741970604244,,
US,,2021-03-13 05:25:15,,,,77435,2720,9691.79260928064,40.78681335,-74.24657979,3.512623490669594,,
US,,2021-03-13 05:25:15,,,,25056,561,8591.531909640786,39.71581067,-75.13995546,2.238984674329502,,
US,,2021-03-13 05:25:15,,,,73009,2053,10858.116780266244,40.73766234,-74.07515667,2.811982084400553,,
US,,2021-03-13 05:25:15,,,,7367,166,5923.406581920222,40.56335249,-74.91284156,2.2532917062576354,,
US,,2021-03-13 05:25:15,,,,28873,891,7858.095419535693,40.28047017,-74.70479631,3.085928029647075,,
US,,2021-03-13 05:25:15,,,,76203,2150,9236.033170840494,40.43629879,-74.41426991,2.821411230528982,,
US,,2021-03-13 05:25:15,,,,60968,1439,9852.697581590026,40.26549699,-74.22240686,2.360254559769059,,
US,,2021-03-13 05:25:15,,,,40073,1146,8147.485488314408,40.86095313,-74.54553709999998,2.85978089985776,,
US,,2021-03-13 05:25:15,,,,62208,1920,10245.295510766058,39.8895449,-74.28089251,3.08641975308642,,
US,,2021-03-13 05:25:15,,,,59530,1732,11862.67750176356,41.03238628,-74.29954144,2.9094574164286917,,
US,,2021-03-13 05:25:15,,,,4828,166,7739.03983329326,39.58719656,-75.34696629999998,3.43827671913836,,
US,,2021-03-13 05:25:15,,,,24175,796,7349.4986836265025,40.56465737,-74.61683016,3.292657704239917,,
US,,2021-03-13 05:25:15,,,,9829,277,6996.327088434599,41.13891592,-74.69118243,2.8181910672499746,,
US,,2021-03-13 05:25:15,,,,1069,0,,,,0.0,,
US,,2021-03-13 05:25:15,,,,59397,1812,10676.365754096858,40.65835409,-74.30680092,3.050659124198192,,
US,,2021-03-13 05:25:15,,,,7504,223,7128.539808296997,40.85951833,-74.99556527,2.9717484008528783,,
US,,2021-03-13 05:25:15,,,,53490,884,7876.357821360259,35.05163625,-106.6703554,1.6526453542718265,,
US,,2021-03-13 05:25:15,,,,83,5,2353.274737737454,33.91514144,-108.4046587,6.024096385542169,,
US,,2021-03-13 05:25:15,,,,8677,156,13428.770409347677,33.36406072,-104.4665365,1.7978564019822518,,
US,,2021-03-13 05:25:15,,,,2784,106,10436.738519212746,34.91131525,-107.998876,3.807471264367816,,
US,,2021-03-13 05:25:15,,,,712,46,5962.649694330458,36.60569702,-104.64726740000002,6.46067415730337,,
US,,2021-03-13 05:25:15,,,,4968,70,10148.302488050009,34.57421077,-103.3468876,1.4090177133655395,,
US,,2021-03-13 05:25:15,,,,133,1,7608.695652173913,34.34274529,-104.4117842,0.7518796992481203,,
US,,2021-03-13 05:25:15,,,,23205,408,10634.982469809116,32.35275771,-106.8329387,1.7582417582417582,,
US,,2021-03-13 05:25:15,,,,6554,120,11211.084502223744,32.47167456,-104.3053527,1.83094293561184,,
US,,2021-03-13 05:25:15,,,,1553,35,5752.277946514557,32.73911281,-108.3827845,2.2537025112685125,,
US,,2021-03-13 05:25:15,,,,365,9,8488.372093023256,34.86319296,-104.790669,2.4657534246575343,,
US,,2021-03-13 05:25:15,,,,8,0,1280.0,35.85751555,-103.8220938,0.0,,
US,,2021-03-13 05:25:15,,,,350,9,8337.303477846594,31.91383467,-108.7151824,2.571428571428572,,
US,,2021-03-13 05:25:15,,,,8109,154,11409.877585479106,32.79215361,-103.4123733,1.8991244296460723,,
US,,2021-03-13 05:25:15,,,,1571,16,8026.772940936031,33.74526079,-105.4586166,1.0184595798854232,,
